dataset_name,nodes,density_category,run_path,num_samples,bin_idx,bin_left,bin_right,bin_count,mean_density_in_bin,mean_bipartivity_in_bin
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,0,0.000000,0.005714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,1,0.005714,0.011429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,2,0.011429,0.017143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,3,0.017143,0.022857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,4,0.022857,0.028571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,5,0.028571,0.034286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,6,0.034286,0.040000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,7,0.040000,0.045714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,8,0.045714,0.051429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,9,0.051429,0.057143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,10,0.057143,0.062857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,11,0.062857,0.068571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,12,0.068571,0.074286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,13,0.074286,0.080000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,14,0.080000,0.085714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,15,0.085714,0.091429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,16,0.091429,0.097143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,17,0.097143,0.102857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,18,0.102857,0.108571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,19,0.108571,0.114286,1,0.109890,0.996139
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,20,0.114286,0.120000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,21,0.120000,0.125714,3,0.120879,0.982551
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,22,0.125714,0.131429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,23,0.131429,0.137143,4,0.131868,0.975923
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,24,0.137143,0.142857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,25,0.142857,0.148571,3,0.142857,0.936262
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,26,0.148571,0.154286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,27,0.154286,0.160000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,28,0.160000,0.165714,5,0.164835,0.973271
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,29,0.165714,0.171429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,30,0.171429,0.177143,8,0.175824,0.923848
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,31,0.177143,0.182857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,32,0.182857,0.188571,14,0.186813,0.931535
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,33,0.188571,0.194286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,34,0.194286,0.200000,23,0.197802,0.904840
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,35,0.200000,0.205714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,36,0.205714,0.211429,16,0.208791,0.845084
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,37,0.211429,0.217143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,38,0.217143,0.222857,36,0.219780,0.885973
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,39,0.222857,0.228571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,40,0.228571,0.234286,37,0.230769,0.883832
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,41,0.234286,0.240000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,42,0.240000,0.245714,35,0.241758,0.843265
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,43,0.245714,0.251429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,44,0.251429,0.257143,56,0.252747,0.835587
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,45,0.257143,0.262857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,46,0.262857,0.268571,43,0.263736,0.829121
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,47,0.268571,0.274286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,48,0.274286,0.280000,41,0.274725,0.802320
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,49,0.280000,0.285714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,50,0.285714,0.291429,29,0.285714,0.778504
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,51,0.291429,0.297143,40,0.296703,0.754541
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,52,0.297143,0.302857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,53,0.302857,0.308571,39,0.307692,0.742896
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,54,0.308571,0.314286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,55,0.314286,0.320000,27,0.318681,0.731636
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,56,0.320000,0.325714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,57,0.325714,0.331429,14,0.329670,0.710850
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,58,0.331429,0.337143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,59,0.337143,0.342857,16,0.340659,0.705674
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,60,0.342857,0.348571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,61,0.348571,0.354286,11,0.351648,0.671804
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,62,0.354286,0.360000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,63,0.360000,0.365714,6,0.362637,0.661345
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,64,0.365714,0.371429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,65,0.371429,0.377143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,66,0.377143,0.382857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,67,0.382857,0.388571,2,0.384615,0.602282
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,68,0.388571,0.394286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,69,0.394286,0.400000,1,0.395604,0.608564
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,70,0.400000,0.405714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,71,0.405714,0.411429,1,0.406593,0.607180
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,72,0.411429,0.417143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,73,0.417143,0.422857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,74,0.422857,0.428571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,75,0.428571,0.434286,1,0.428571,0.575644
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,76,0.434286,0.440000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,77,0.440000,0.445714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,78,0.445714,0.451429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,79,0.451429,0.457143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,80,0.457143,0.462857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,81,0.462857,0.468571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,82,0.468571,0.474286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,83,0.474286,0.480000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,84,0.480000,0.485714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,85,0.485714,0.491429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,86,0.491429,0.497143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,87,0.497143,0.502857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,88,0.502857,0.508571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,89,0.508571,0.514286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,90,0.514286,0.520000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,91,0.520000,0.525714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,92,0.525714,0.531429,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,93,0.531429,0.537143,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,94,0.537143,0.542857,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,95,0.542857,0.548571,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,96,0.548571,0.554286,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,97,0.554286,0.560000,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,98,0.560000,0.565714,0,NA,NA
14N_Bipartite_Medium,14,Medium,results/evaluation_results/14N_Bipartite/run_old_6/Medium/samplesBP14NM.npy,512,99,0.565714,0.571429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,0,0.000000,0.005714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,1,0.005714,0.011429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,2,0.011429,0.017143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,3,0.017143,0.022857,1,0.021978,1.000000
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,4,0.022857,0.028571,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,5,0.028571,0.034286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,6,0.034286,0.040000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,7,0.040000,0.045714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,8,0.045714,0.051429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,9,0.051429,0.057143,1,0.054945,1.000000
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,10,0.057143,0.062857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,11,0.062857,0.068571,6,0.065934,1.000000
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,12,0.068571,0.074286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,13,0.074286,0.080000,14,0.076923,0.995737
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,14,0.080000,0.085714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,15,0.085714,0.091429,30,0.087912,0.988319
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,16,0.091429,0.097143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,17,0.097143,0.102857,26,0.098901,0.980563
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,18,0.102857,0.108571,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,19,0.108571,0.114286,45,0.109890,0.976160
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,20,0.114286,0.120000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,21,0.120000,0.125714,51,0.120879,0.978237
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,22,0.125714,0.131429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,23,0.131429,0.137143,56,0.131868,0.970534
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,24,0.137143,0.142857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,25,0.142857,0.148571,57,0.142857,0.969770
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,26,0.148571,0.154286,47,0.153846,0.957782
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,27,0.154286,0.160000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,28,0.160000,0.165714,54,0.164835,0.938840
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,29,0.165714,0.171429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,30,0.171429,0.177143,35,0.175824,0.916203
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,31,0.177143,0.182857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,32,0.182857,0.188571,31,0.186813,0.896390
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,33,0.188571,0.194286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,34,0.194286,0.200000,30,0.197802,0.887819
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,35,0.200000,0.205714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,36,0.205714,0.211429,16,0.208791,0.889618
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,37,0.211429,0.217143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,38,0.217143,0.222857,3,0.219780,0.805218
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,39,0.222857,0.228571,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,40,0.228571,0.234286,4,0.230769,0.826228
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,41,0.234286,0.240000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,42,0.240000,0.245714,1,0.241758,0.784472
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,43,0.245714,0.251429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,44,0.251429,0.257143,2,0.252747,0.774202
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,45,0.257143,0.262857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,46,0.262857,0.268571,2,0.263736,0.756792
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,47,0.268571,0.274286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,48,0.274286,0.280000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,49,0.280000,0.285714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,50,0.285714,0.291429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,51,0.291429,0.297143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,52,0.297143,0.302857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,53,0.302857,0.308571,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,54,0.308571,0.314286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,55,0.314286,0.320000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,56,0.320000,0.325714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,57,0.325714,0.331429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,58,0.331429,0.337143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,59,0.337143,0.342857,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,60,0.342857,0.348571,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,61,0.348571,0.354286,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,62,0.354286,0.360000,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,63,0.360000,0.365714,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,64,0.365714,0.371429,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,65,0.371429,0.377143,0,NA,NA
14N_Bipartite_Sparse,14,Sparse,results/evaluation_results/14N_Bipartite/run_old_5/Sparse/BP14NS_samples.npy,512,66,0.377143,0.382857,0,NA,NA
